Site,Sample_type,Species,Hybrid,Elevation_ft,Elevation_m,Longitude,Latitude,Sample,Dup_ID,Unique_ID,Sample_Date,Sampling_time,Process_Date,Process_time,Leaf_thickness,ACI,Leaf_toughness,LMA(mg),ImageJ_1,ImageJ_2,Leaf_lobe_index,Habitat,Notes,Notes2
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,8,,HDRB_G008,5/12/2022,1:50:00 PM,5/13/2022,12:26:00 PM,232,23.6,0.52,0.4,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,8,,HDRB_G008,5/12/2022,1:50:00 PM,5/13/2022,12:26:00 PM,210,4.7,0.5,0.4,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,9,,HDRB_G009,5/12/2022,1:50:00 PM,5/13/2022,12:30:00 PM,270,3,0.62,0.5,199712,230738,0.134464197,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,9,,HDRB_G009,5/12/2022,1:50:00 PM,5/13/2022,12:30:00 PM,265,3.5,0.52,0.4,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,9,,HDRB_G009,5/12/2022,1:50:00 PM,5/13/2022,12:30:00 PM,305,3.9,0.56,0.3,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,10,,HDRB_G010,5/12/2022,1:50:00 PM,5/13/2022,12:35:00 PM,339,31.8,0.54,0.4,577331,655957,0.119864564,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,10,,HDRB_G010,5/12/2022,1:50:00 PM,5/13/2022,12:35:00 PM,360,18.8,0.67,0.5,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,10,,HDRB_G010,5/12/2022,1:50:00 PM,5/13/2022,12:35:00 PM,267,13.6,0.57,0.6,,,,GraniteSun,Potential hybrid G/N,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,1,,WCFB_L001,5/12/2022,3:40:00 PM,5/13/2022,1:17:00 PM,435,3.6,0.4,0.5,265639,357104,0.256129867,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,1,,WCFB_L001,5/12/2022,3:40:00 PM,5/13/2022,1:17:00 PM,375,4.7,0.43,0.6,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,1,,WCFB_L001,5/12/2022,3:40:00 PM,5/13/2022,1:17:00 PM,440,4.8,0.37,0.7,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,2,,WCFB_L002,5/12/2022,3:40:00 PM,5/13/2022,1:20:00 PM,372,2.7,0.38,0.4,76777,108695,0.293647362,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,2,,WCFB_L002,5/12/2022,3:40:00 PM,5/13/2022,1:20:00 PM,320,3.1,0.39,0.6,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,2,,WCFB_L002,5/12/2022,3:40:00 PM,5/13/2022,1:20:00 PM,350,1.8,0.31,0.6,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,3,,WCFB_L003,5/12/2022,3:40:00 PM,5/13/2022,1:25:00 PM,338,2.1,0.2,0.3,125310,221948,0.435408294,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,3,,WCFB_L003,5/12/2022,3:40:00 PM,5/13/2022,1:25:00 PM,356,3.4,0.19,0.4,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,3,,WCFB_L003,5/12/2022,3:40:00 PM,5/13/2022,1:25:00 PM,353,3.4,0.18,0.5,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,4,,WCFB_L004,5/12/2022,3:40:00 PM,5/13/2022,1:29:00 PM,330,4.5,0.31,0.3,511818,831267,0.38429169,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,4,,WCFB_L004,5/12/2022,3:40:00 PM,5/13/2022,1:29:00 PM,380,5.1,0.24,0.6,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,4,,WCFB_L004,5/12/2022,3:40:00 PM,5/13/2022,1:29:00 PM,328,3.2,0.29,0.8,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,5,,WCFB_L005,5/12/2022,3:40:00 PM,5/13/2022,1:33:00 PM,296,2.5,0.37,0.6,96265,132618,0.274118144,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,5,,WCFB_L005,5/12/2022,3:40:00 PM,5/13/2022,1:33:00 PM,298,2.6,0.3,0.6,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,5,,WCFB_L005,5/12/2022,3:40:00 PM,5/13/2022,1:33:00 PM,288,3.1,0.3,0.6,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,6,,WCFB_L006,5/12/2022,3:40:00 PM,5/13/2022,1:37:00 PM,360,2.7,0.21,0.9,184415,422400,0.563411458,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,6,,WCFB_L006,5/12/2022,3:40:00 PM,5/13/2022,1:37:00 PM,392,1.8,0.27,0.6,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,6,,WCFB_L006,5/12/2022,3:40:00 PM,5/13/2022,1:37:00 PM,395,1.9,0.28,0.5,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,7,,WCFB_L007,5/12/2022,3:40:00 PM,5/13/2022,1:43:00 PM,433,2.7,0.32,0.7,162295,357959,0.546610087,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,7,,WCFB_L007,5/12/2022,3:40:00 PM,5/13/2022,1:43:00 PM,388,2,0.25,0.8,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,7,,WCFB_L007,5/12/2022,3:40:00 PM,5/13/2022,1:43:00 PM,407,2.1,0.25,0.7,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,8,,WCFB_L008,5/12/2022,3:40:00 PM,5/13/2022,1:48:00 PM,450,2.2,0.29,0.7,69410,91888,0.24462389,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,8,,WCFB_L008,5/12/2022,3:40:00 PM,5/13/2022,1:48:00 PM,287,1.7,0.24,0.7,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,8,,WCFB_L008,5/12/2022,3:40:00 PM,5/13/2022,1:48:00 PM,439,2.7,0.32,0.6,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,9,,WCFB_L009,5/12/2022,3:40:00 PM,5/13/2022,1:53:00 PM,375,2.3,0.35,0.7,136290,199295,0.316139391,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,9,,WCFB_L009,5/12/2022,3:40:00 PM, ,1:53:00 PM,331,3.3,0.35,0.8,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,9,,WCFB_L009,5/12/2022,3:40:00 PM,5/13/2022,1:53:00 PM,325,2.5,0.35,0.6,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,10,,WCFB_L010,5/12/2022,3:40:00 PM,5/13/2022,1:58:00 PM,267,2.5,0.39,0.5,130891,226777,0.422820656,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,10,,WCFB_L010,5/12/2022,3:40:00 PM,5/13/2022,1:58:00 PM,380,4.2,0.3,0.9,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,10,,WCFB_L010,5/12/2022,3:40:00 PM,5/13/2022,1:58:00 PM,385,2.7,0.44,0.8,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,11,,WCFB_L011,5/12/2022,3:40:00 PM,5/13/2022,2:03:00 PM,344,2,0.35,0.8,134765,235466,0.427666839,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,11,,WCFB_L011,5/12/2022,3:40:00 PM,5/13/2022,2:03:00 PM,341,4.4,0.41,0.9,,,,,,
WCFB,sample,M. laciniatus,,4528,1380,-119.719077,37.723593,11,,WCFB_L011,5/12/2022,3:40:00 PM,5/13/2022,2:03:00 PM,395,2.7,0.4,0.8,,,,,,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,1,,WCFB_G001,5/12/2022,3:40:00 PM,5/13/2022,2:12:00 PM,276,3.4,0.28,0.5,77370,88389,0.124664834,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,1,,WCFB_G001,5/12/2022,3:40:00 PM,5/13/2022,2:12:00 PM,374,3.3,0.35,0.6,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,1,,WCFB_G001,5/12/2022,3:40:00 PM,5/13/2022,2:12:00 PM,355,3,0.29,0.6,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,2,,WCFB_G002,5/12/2022,3:40:00 PM,5/13/2022,2:18:00 PM,422,3.7,0.34,0.7,101976,121819,0.162889204,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,2,,WCFB_G002,5/12/2022,3:40:00 PM,5/13/2022,2:18:00 PM,430,2.4,0.29,0.7,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,2,,WCFB_G002,5/12/2022,3:40:00 PM,5/13/2022,2:18:00 PM,443,4.7,0.27,0.4,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,3,,WCFB_G003,5/12/2022,3:40:00 PM,5/13/2022,2:22:00 PM,274,4,0.32,0.2,,343000,1,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,3,,WCFB_G003,5/12/2022,3:40:00 PM,5/13/2022,2:22:00 PM,295,3.7,0.22,0.4,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,3,,WCFB_G003,5/12/2022,3:40:00 PM,5/13/2022,2:22:00 PM,304,4.1,0.23,0.2,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,4,,WCFB_G004,5/12/2022,3:40:00 PM,5/13/2022,2:26:00 PM,400,4.1,0.24,0.6,207245,253988,0.184036254,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,4,,WCFB_G004,5/12/2022,3:40:00 PM,5/13/2022,2:26:00 PM,448,3.6,0.31,0.6,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,4,,WCFB_G004,5/12/2022,3:40:00 PM,5/13/2022,2:26:00 PM,375,2.9,0.32,0.5,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,5,,WCFB_G005,5/12/2022,3:40:00 PM,5/13/2022,2:30:00 PM,355,6.4,0.29,0.6,540160,684304,0.210643223,,Likely hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,5,,WCFB_G005,5/12/2022,3:40:00 PM,5/13/2022,2:30:00 PM,325,11.9,0.29,0.3,,,,,Likely hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,5,,WCFB_G005,5/12/2022,3:40:00 PM,5/13/2022,2:30:00 PM,374,7.6,0.2,0.8,,,,,Likely hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,6,,WCFB_G006,5/12/2022,3:40:00 PM,5/13/2022,2:37:00 PM,542,3.8,0.29,0.5,529125,634301,0.165814022,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,6,,WCFB_G006,5/12/2022,3:40:00 PM,5/13/2022,2:37:00 PM,504,6.4,0.29,0.5,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,6,,WCFB_G006,5/12/2022,3:40:00 PM,5/13/2022,2:37:00 PM,456,6,0.27,0.4,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,7,,WCFB_G007,5/12/2022,3:40:00 PM,5/13/2022,2:41:00 PM,350,5.9,0.28,0.7,276934,336854,0.177881219,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,7,,WCFB_G007,5/12/2022,3:40:00 PM,5/13/2022,2:41:00 PM,515,5.1,0.32,0.8,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,7,,WCFB_G007,5/12/2022,3:40:00 PM,5/13/2022,2:41:00 PM,390,4.8,0.33,0.7,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,8,,WCFB_G008,5/12/2022,3:40:00 PM,5/13/2022,2:44:00 PM,351,8.1,0.37,0.5,323797,402690,0.195914972,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,8,,WCFB_G008,5/12/2022,3:40:00 PM,5/13/2022,2:44:00 PM,435,6.2,0.33,0.8,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,8,,WCFB_G008,5/12/2022,3:40:00 PM,5/13/2022,2:44:00 PM,405,6.8,0.29,0.8,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,9,,WCFB_G009,5/12/2022,3:40:00 PM,5/13/2022,2:48:00 PM,364,4,0.39,0.5,305386,377705,0.191469533,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,9,,WCFB_G009,5/12/2022,3:40:00 PM,5/13/2022,2:48:00 PM,362,2.9,0.38,0.6,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,9,,WCFB_G009,5/12/2022,3:40:00 PM,5/13/2022,2:48:00 PM,393,3.9,0.36,0.6,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,10,,WCFB_G010,5/12/2022,3:40:00 PM,5/13/2022,2:51:00 PM,599,5.1,0.25,0.6,146020,149170,0.021116847,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,10,,WCFB_G010,5/12/2022,3:40:00 PM,5/13/2022,2:51:00 PM,465,7,0.26,0.9,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,10,,WCFB_G010,5/12/2022,3:40:00 PM,5/13/2022,2:51:00 PM,496,6.4,0.27,0.4,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,11,,WCFB_G011,5/12/2022,3:40:00 PM,5/13/2022,2:55:00 PM,320,3.8,0.24,0.5,273271,318856,0.142964222,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,11,,WCFB_G011,5/12/2022,3:40:00 PM,5/13/2022,2:55:00 PM,284,3.7,0.27,0.6,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,11,,WCFB_G011,5/12/2022,3:40:00 PM,5/13/2022,2:55:00 PM,339,4.4,0.29,0.5,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,12,,WCFB_G012,5/12/2022,3:40:00 PM,5/13/2022,2:58:00 PM,344,3.8,0.27,0.3,174381,201823,0.135970628,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,12,,WCFB_G012,5/12/2022,3:40:00 PM,5/13/2022,2:58:00 PM,315,4.2,0.28,0.3,,,,,Potential hybrid G/L,
WCFB,sample,M. guttatus,,4528,1380,-119.719077,37.723593,12,,WCFB_G012,5/12/2022,3:40:00 PM,5/13/2022,2:58:00 PM,321,3.3,0.25,0.4,,,,,Potential hybrid G/L,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,1,,SDSB_G001,5/21/2022,2:56:00 PM,5/22/2022,10:20:00 AM,352,4,0.41,0.8,250117,285527,0.124016293,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,1,,SDSB_G001,5/21/2022,2:56:00 PM,5/22/2022,10:20:00 AM,325,3.3,0.5,0.6,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,1,,SDSB_G001,5/21/2022,2:56:00 PM,5/22/2022,10:20:00 AM,300,4,0.3,0.5,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,2,,SDSB_G002,5/21/2022,2:56:00 PM,5/22/2022,10:31:00 AM,420,4.7,0.64,0.7,275247,313067,0.120804812,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,2,,SDSB_G002,5/21/2022,2:56:00 PM,5/22/2022,10:31:00 AM,369,4.3,0.62,0.8,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,2,,SDSB_G002,5/21/2022,2:56:00 PM,5/22/2022,10:31:00 AM,320,4.2,0.49,0.7,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,3,,SDSB_G003,5/21/2022,2:56:00 PM,5/22/2022,10:37:00 AM,305,3.2,0.29,0.6,165270,184688,0.105139478,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,3,,SDSB_G003,5/21/2022,2:56:00 PM,5/22/2022,10:37:00 AM,256,4,0.44,0.5,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,3,,SDSB_G003,5/21/2022,2:56:00 PM,5/22/2022,10:37:00 AM,365,3.3,0.34,0.6,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,4,,SDSB_G004,5/21/2022,2:56:00 PM,5/22/2022,10:45:00 AM,301,5.1,0.35,0.4,358443,434375,0.174807482,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,4,,SDSB_G004,5/21/2022,2:56:00 PM,5/22/2022,10:45:00 AM,450,4.7,0.31,0.5,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,4,,SDSB_G004,5/21/2022,2:56:00 PM,5/22/2022,10:45:00 AM,362,4.2,0.31,0.4,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,5,,SDSB_G005,5/21/2022,2:56:00 PM,5/22/2022,10:53:00 AM,309,3.9,0.29,0.5,162096,194052,0.164677509,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,5,,SDSB_G005,5/21/2022,2:56:00 PM,5/22/2022,10:53:00 AM,307,3.4,0.23,0.6,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,5,,SDSB_G005,5/21/2022,2:56:00 PM,5/22/2022,10:53:00 AM,230,3.8,0.31,0.4,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,6,,SDSB_G006,5/21/2022,2:56:00 PM,5/22/2022,10:59:00 AM,285,3.8,0.29,0.4,162680,184438,0.117969182,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,6,,SDSB_G006,5/21/2022,2:56:00 PM,5/22/2022,10:59:00 AM,255,4.7,0.32,0.3,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,6,,SDSB_G006,5/21/2022,2:56:00 PM,5/22/2022,10:59:00 AM,275,3.3,0.29,0.3,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,7,,SDSB_G007,5/21/2022,2:56:00 PM,5/22/2022,11:06:00 AM,289,2.8,0.39,0.6,168951,201403,0.161129675,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,7,,SDSB_G007,5/21/2022,2:56:00 PM,5/22/2022,11:06:00 AM,284,2.5,0.38,0.6,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,7,,SDSB_G007,5/21/2022,2:56:00 PM,5/22/2022,11:06:00 AM,243,2.9,0.43,0.5,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,8,,SDSB_G008,5/21/2022,2:56:00 PM,5/22/2022,11:12:00 AM,350,3.7,0.43,0.4,198621,236385,0.15975633,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,8,,SDSB_G008,5/21/2022,2:56:00 PM,5/22/2022,11:12:00 AM,272,3.4,0.37,0.5,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,8,,SDSB_G008,5/21/2022,2:56:00 PM,5/22/2022,11:12:00 AM,335,3.2,0.4,0.6,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,9,,SDSB_G009,5/21/2022,2:56:00 PM,5/22/2022,11:18:00 AM,316,4.2,0.36,0.6,207327,239750,0.135236705,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,9,,SDSB_G009,5/21/2022,2:56:00 PM,5/22/2022,11:18:00 AM,269,3.4,0.47,0.5,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,9,,SDSB_G009,5/21/2022,2:56:00 PM,5/22/2022,11:18:00 AM,315,4.8,0.3,0.6,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,10,,SDSB_G010,5/21/2022,2:56:00 PM,5/22/2022,11:24:00 AM,271,3.6,0.48,0.8,207573,237841,0.12726149,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,10,,SDSB_G010,5/21/2022,2:56:00 PM,5/22/2022,11:24:00 AM,287,3.1,0.38,0.6,,,,,,
SDSB,sample,M. guttatus,,5511,1679,-120.094614,38.136194,10,,SDSB_G010,5/21/2022,2:56:00 PM,5/22/2022,11:24:00 AM,261,3.6,0.59,0.6,,,,,,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,1,,SDSB_B001,5/21/2022,2:56:00 PM,5/22/2022,11:38:00 AM,321,11,0.26,1.1,92037,102703,0.103852857,,,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,1,,SDSB_B001,5/21/2022,2:56:00 PM,5/22/2022,11:38:00 AM,403,20.8,0.3,,,,,,,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,1,,SDSB_B001,5/21/2022,2:56:00 PM,5/22/2022,11:38:00 AM,271,,0.27,,,,,,,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,2,,SDSB_B002,5/21/2022,2:56:00 PM,5/22/2022,11:45:00 AM,300,4.7,0.24,,45423,49838,0.088587022,,no lma,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,2,,SDSB_B002,5/21/2022,2:56:00 PM,5/22/2022,11:45:00 AM,299,5.3,0.21,,,,,,no lma,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,2,,SDSB_B002,5/21/2022,2:56:00 PM,5/22/2022,11:45:00 AM,344,10.7,0.29,,,,,,no lma,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,3,,SDSB_B003,5/21/2022,2:56:00 PM,5/22/2022,12:51:00 PM,230,3.3,0.22,,51012,55539,0.08151029,,no lma,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,3,,SDSB_B003,5/21/2022,2:56:00 PM,5/22/2022,12:51:00 PM,306,4.6,0.3,,,,,,no lma,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,3,,SDSB_B003,5/21/2022,2:56:00 PM,5/22/2022,12:51:00 PM,312,2.8,0.34,,,,,,no lma,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,4,,SDSB_B004,5/21/2022,2:56:00 PM,5/22/2022,1:01:00 PM,319,1.4,0.21,0.5,106770,121691,0.122613833,,,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,4,,SDSB_B004,5/21/2022,2:56:00 PM,5/22/2022,1:01:00 PM,270,8.4,0.26,,,,,,,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,4,,SDSB_B004,5/21/2022,2:56:00 PM,5/22/2022,1:01:00 PM,300,9.8,0.22,,,,,,,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,5,,SDSB_B005,5/21/2022,2:56:00 PM,5/22/2022,1:15:00 PM,300,6.3,0.24,,61698,66651,0.074312463,,no lma,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,5,,SDSB_B005,5/21/2022,2:56:00 PM,5/22/2022,1:15:00 PM,304,3.9,0.18,,,,,,no lma,
SDSB,sample,M. bicolor,,5511,1679,-120.094614,38.136194,5,,SDSB_B005,5/21/2022,2:56:00 PM,5/22/2022,1:15:00 PM,300,3.6,0.24,,,,,,no lma,
CCNB,sample,M. guttatus,,6554,1997,-119.963252,38.183927,1,,CCNB_G001,5/21/2022,2:56:00 PM,5/22/2022,2:19:00 PM,235,4.2,0.28,0.4,109885,133997,0.179944327,,,
CCNB,sample,M. guttatus,,6554,1997,-119.963252,38.183927,1,,CCNB_G001,5/21/2022,2:56:00 PM,5/22/2022,2:19:00 PM,240,4.3,0.27,0.2,,,,,,
CCNB,sample,M. guttatus,,6554,1997,-119.963252,38.183927,1,,CCNB_G001,5/21/2022,2:56:00 PM,5/22/2022,2:19:00 PM,238,4.6,0.27,,,,,,no lma,
CCNB,sample,M. guttatus,,6554,1997,-119.963252,38.183927,2,,CCNB_G002,5/21/2022,2:56:00 PM,5/22/2022,2:30:00 PM,219,,,,35412,41434,0.145339576,,no lma,
CCNB,sample,M. guttatus,,6554,1997,-119.963252,38.183927,2,,CCNB_G002,5/21/2022,2:56:00 PM,5/22/2022,2:30:00 PM,215,,,,,,,,no lma,
CCNB,sample,M. guttatus,,6554,1997,-119.963252,38.183927,2,,CCNB_G002,5/21/2022,2:56:00 PM,5/22/2022,2:30:00 PM,232,,,,,,,,no lma,
CCNB,sample,M. guttatus,,6554,1997,-119.963252,38.183927,3,,CCNB_G003,5/21/2022,2:56:00 PM,5/22/2022,2:36:00 PM,230,3,0.35,,64813,72923,0.111213197,,no lma,
CCNB,sample,M. guttatus,,6554,1997,-119.963252,38.183927,3,,CCNB_G003,5/21/2022,2:56:00 PM,5/22/2022,2:36:00 PM,220,2.8,0.41,,,,,,no lma,
CCNB,sample,M. guttatus,,6554,1997,-119.963252,38.183927,3,,CCNB_G003,5/21/2022,2:56:00 PM,5/22/2022,2:36:00 PM,270,2.5,0.42,,,,,,no lma,
CCNB,sample,M. guttatus,,6554,1997,-119.963252,38.183927,4,,CCNB_G004,5/21/2022,2:56:00 PM,5/22/2022,2:46:00 PM,285,4.4,0.42,0.4,164375,195816,0.160563999,,,
CCNB,sample,M. guttatus,,6554,1997,-119.963252,38.183927,4,,CCNB_G004,5/21/2022,2:56:00 PM,5/22/2022,2:46:00 PM,212,2.9,0.28,0.2,,,,,,
CCNB,sample,M. guttatus,,6554,1997,-119.963252,38.183927,4,,CCNB_G004,5/21/2022,2:56:00 PM,5/22/2022,2:46:00 PM,258,2.9,0.31,,,,,,no lma,
CCNB,sample,M. guttatus,,6554,1997,-119.963252,38.183927,5,,CCNB_G005,5/21/2022,2:56:00 PM,5/22/2022,2:53:00 PM,249,3.5,0.35,0.6,107411,119700,0.102664996,,,
