"","Site","Sample_type","Species","Hybrid","Elevation_cat","Elevation_m","Longitude","Latitude","Sample","Dup_ID","Unique_ID","LT","ACI","LPS","LMA","ImageJ_1","ImageJ_2","LBI","logLBI","logACI","logLT","logLPS","logLMA"
"106","HUOB","sample","N","","HIGH",1851,-119.273507,37.150723,3,"","HUOB_N003",423,6.8,0.49,0.8,320334,385500,0.169042802,-0.772003317168161,0.832508912706236,2.62634036737504,-0.309803919971486,-0.0969100130080564
"107","HUOB","sample","N","","HIGH",1851,-119.273507,37.150723,4,"","HUOB_N004",360,6.6,0.42,0.8,326654,385908,0.153544368,-0.813766108829379,0.819543935541869,2.55630250076729,-0.3767507096021,-0.0969100130080564
"108","HUOB","sample","N","","HIGH",1851,-119.273507,37.150723,4,"","HUOB_N004",250,5.7,0.38,0.8,326654,385908,0.153544368,-0.813766108829379,0.755874855672491,2.39794000867204,-0.42021640338319,-0.0969100130080564
"109","HUOB","sample","N","","HIGH",1851,-119.273507,37.150723,4,"","HUOB_N004",320,6.2,0.28,0.7,326654,385908,0.153544368,-0.813766108829379,0.792391689498254,2.50514997831991,-0.552841968657781,-0.154901959985743
"110","HUOB","sample","N","","HIGH",1851,-119.273507,37.150723,5,"","HUOB_N005",400,4.4,0.25,0.8,216492,264525,0.181582081,-0.740927011028529,0.643452676486187,2.60205999132796,-0.602059991327962,-0.0969100130080564
"111","HUOB","sample","N","","HIGH",1851,-119.273507,37.150723,5,"","HUOB_N005",505,6.2,0.32,0.6,216492,264525,0.181582081,-0.740927011028529,0.792391689498254,2.70329137811866,-0.494850021680094,-0.221848749616356
"112","HUOB","sample","N","","HIGH",1851,-119.273507,37.150723,5,"","HUOB_N005",455,6.5,0.33,0.7,216492,264525,0.181582081,-0.740927011028529,0.812913356642856,2.65801139665711,-0.481486060122112,-0.154901959985743
"113","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,1,"","HULB_L001",343,4.1,0.31,0.2,316357,1232876,0.743399174,-0.128777925789985,0.612783856719735,2.53529412004277,-0.508638306165727,-0.698970004336019
"114","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,1,"","HULB_L001",585,4.4,0.33,0.4,316357,1232876,0.743399174,-0.128777925789985,0.643452676486187,2.76715586608218,-0.481486060122112,-0.397940008672038
"115","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,1,"","HULB_L001",337,4.6,0.38,0.6,316357,1232876,0.743399174,-0.128777925789985,0.662757831681574,2.52762990087134,-0.42021640338319,-0.221848749616356
"116","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,2,"","HULB_L002",442,6.3,0.26,0.2,129891,334836,0.612075762,-0.213194818079756,0.799340549453582,2.64542226934909,-0.585026652029182,-0.698970004336019
"117","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,2,"","HULB_L002",370,5,0.21,0.4,129891,334836,0.612075762,-0.213194818079756,0.698970004336019,2.56820172406699,-0.677780705266081,-0.397940008672038
"118","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,2,"","HULB_L002",425,5.4,0.2,0.4,129891,334836,0.612075762,-0.213194818079756,0.732393759822969,2.62838893005031,-0.698970004336019,-0.397940008672038
"119","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,3,"","HULB_L003",350,4.1,0.19,0.4,311128,701605,0.5565482,-0.254497217515171,0.612783856719735,2.54406804435028,-0.721246399047171,-0.397940008672038
"120","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,3,"","HULB_L003",595,5.6,0.24,0.1,311128,701605,0.5565482,-0.254497217515171,0.7481880270062,2.77451696572855,-0.619788758288394,-1
"121","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,3,"","HULB_L003",395,4,0.21,0.4,311128,701605,0.5565482,-0.254497217515171,0.602059991327962,2.59659709562646,-0.677780705266081,-0.397940008672038
"122","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,4,"","HULB_L004",640,7.2,0.29,0.5,131950,422920,0.688002459,-0.162410009543235,0.857332496431269,2.80617997398389,-0.537602002101044,-0.301029995663981
"123","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,4,"","HULB_L004",344,2.2,0.35,0.4,131950,422920,0.688002459,-0.162410009543235,0.342422680822206,2.53655844257153,-0.455931955649724,-0.397940008672038
"124","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,4,"","HULB_L004",520,6.7,0.29,0.4,131950,422920,0.688002459,-0.162410009543235,0.826074802700826,2.7160033436348,-0.537602002101044,-0.397940008672038
"125","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,5,"","HULB_L005",492,5.7,0.22,0.5,354362,893852,0.603556293,-0.219282217531623,0.755874855672491,2.69196510276736,-0.657577319177794,-0.301029995663981
"126","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,5,"","HULB_L005",478,5.4,0.19,0.4,354362,893852,0.603556293,-0.219282217531623,0.732393759822969,2.67942789661212,-0.721246399047171,-0.397940008672038
"127","HULB","sample","L","","HIGH",2178,-119.14962,37.23553,5,"","HULB_L005",500,5.5,0.19,0.4,354362,893852,0.603556293,-0.219282217531623,0.740362689494244,2.69897000433602,-0.721246399047171,-0.397940008672038
"128","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,1,"","HULB_G001",253,3,0.29,0.3,96196,100477,0.042606766,-1.37052142899261,0.477121254719662,2.40312052117582,-0.537602002101044,-0.522878745280338
"129","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,1,"","HULB_G001",235,3.4,0.25,0.2,96196,100477,0.042606766,-1.37052142899261,0.531478917042255,2.37106786227174,-0.602059991327962,-0.698970004336019
"130","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,1,"","HULB_G001",221,2.8,0.23,0.3,96196,100477,0.042606766,-1.37052142899261,0.447158031342219,2.34439227368511,-0.638272163982407,-0.522878745280338
"131","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,2,"","HULB_G002",305,3.1,0.26,0.2,149343,156454,0.045451059,-1.34245599335514,0.491361693834273,2.48429983934679,-0.585026652029182,-0.698970004336019
"132","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,2,"","HULB_G002",322,2.7,0.21,0.1,149343,156454,0.045451059,-1.34245599335514,0.431363764158987,2.50785587169583,-0.677780705266081,-1
"133","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,2,"","HULB_G002",282,2.8,0.22,0.3,149343,156454,0.045451059,-1.34245599335514,0.447158031342219,2.45024910831936,-0.657577319177794,-0.522878745280338
"134","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,3,"","HULB_G003",290,2.9,0.22,0.2,249281,267548,0.068275599,-1.16573448099045,0.462397997898956,2.46239799789896,-0.657577319177794,-0.698970004336019
"135","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,3,"","HULB_G003",260,3.1,0.22,0.3,249281,267548,0.068275599,-1.16573448099045,0.491361693834273,2.41497334797082,-0.657577319177794,-0.522878745280338
"136","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,3,"","HULB_G003",247,3.6,0.16,0.3,249281,267548,0.068275599,-1.16573448099045,0.556302500767287,2.39269695325967,-0.795880017344075,-0.522878745280338
"137","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,4,"","HULB_G004",250,3.1,0.24,0.3,174850,179590,0.026393452,-1.57850380468302,0.491361693834273,2.39794000867204,-0.619788758288394,-0.522878745280338
"138","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,4,"","HULB_G004",305,2.9,0.24,0.2,174850,179590,0.026393452,-1.57850380468302,0.462397997898956,2.48429983934679,-0.619788758288394,-0.698970004336019
"139","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,4,"","HULB_G004",302,3.6,0.18,0.3,174850,179590,0.026393452,-1.57850380468302,0.556302500767287,2.48000694295715,-0.744727494896694,-0.522878745280338
"140","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,5,"","HULB_G005",325,2.6,0.23,0.1,85104,89634,0.050538858,-1.29637457582928,0.414973347970818,2.51188336097887,-0.638272163982407,-1
"141","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,5,"","HULB_G005",282,2.6,0.26,0.2,85104,89634,0.050538858,-1.29637457582928,0.414973347970818,2.45024910831936,-0.585026652029182,-0.698970004336019
"142","HULB","sample","G","","HIGH",2178,-119.14962,37.23553,5,"","HULB_G005",290,2.6,0.22,0.2,85104,89634,0.050538858,-1.29637457582928,0.414973347970818,2.46239799789896,-0.657577319177794,-0.698970004336019
"143","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,1,"","LMZZ_G001",370,2.4,0.36,0.4,NA,NA,NA,NA,0.380211241711606,2.56820172406699,-0.443697499232713,-0.397940008672038
"144","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,1,"","LMZZ_G001",340,2.9,0.36,0.3,NA,NA,NA,NA,0.462397997898956,2.53147891704225,-0.443697499232713,-0.522878745280338
"145","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,1,"","LMZZ_G001",315,2.6,0.33,0.4,NA,NA,NA,NA,0.414973347970818,2.4983105537896,-0.481486060122112,-0.397940008672038
"146","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,2,"","LMZZ_G002",335,2.2,0.31,0.3,NA,NA,NA,NA,0.342422680822206,2.52504480703685,-0.508638306165727,-0.522878745280338
"147","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,2,"","LMZZ_G002",380,2.4,0.34,0.8,NA,NA,NA,NA,0.380211241711606,2.57978359661681,-0.468521082957745,-0.0969100130080564
"148","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,2,"","LMZZ_G002",320,2.3,0.3,NA,NA,NA,NA,NA,0.361727836017593,2.50514997831991,-0.522878745280338,NA
"149","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,3,"","LMZZ_G003",370,3,0.3,0.3,NA,NA,NA,NA,0.477121254719662,2.56820172406699,-0.522878745280338,-0.522878745280338
"150","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,3,"","LMZZ_G003",350,3,0.31,0.2,NA,NA,NA,NA,0.477121254719662,2.54406804435028,-0.508638306165727,-0.698970004336019
"151","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,3,"","LMZZ_G003",380,2.7,0.37,0.1,NA,NA,NA,NA,0.431363764158987,2.57978359661681,-0.431798275933005,-1
"152","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,4,"","LMZZ_G004",355,2.7,0.35,0.3,NA,NA,NA,NA,0.431363764158987,2.55022835305509,-0.455931955649724,-0.522878745280338
"153","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,4,"","LMZZ_G004",260,2.8,0.32,0.1,NA,NA,NA,NA,0.447158031342219,2.41497334797082,-0.494850021680094,-1
"154","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,4,"","LMZZ_G004",320,3.1,0.3,0.2,NA,NA,NA,NA,0.491361693834273,2.50514997831991,-0.522878745280338,-0.698970004336019
"155","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,5,"","LMZZ_G005",270,2.2,0.36,0.2,NA,NA,NA,NA,0.342422680822206,2.43136376415899,-0.443697499232713,-0.698970004336019
"156","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,5,"","LMZZ_G005",270,2.4,0.32,0.3,NA,NA,NA,NA,0.380211241711606,2.43136376415899,-0.494850021680094,-0.522878745280338
"157","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,5,"","LMZZ_G005",292,2,0.38,0.1,NA,NA,NA,NA,0.301029995663981,2.46538285144842,-0.42021640338319,-1
"158","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,6,"","LMZZ_G006",320,2.2,0.31,0.3,NA,NA,NA,NA,0.342422680822206,2.50514997831991,-0.508638306165727,-0.522878745280338
"159","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,6,"","LMZZ_G006",325,2.1,0.31,0.2,NA,NA,NA,NA,0.322219294733919,2.51188336097887,-0.508638306165727,-0.698970004336019
"160","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,6,"","LMZZ_G006",380,2.3,0.31,0.4,NA,NA,NA,NA,0.361727836017593,2.57978359661681,-0.508638306165727,-0.397940008672038
"161","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,7,"","LMZZ_G007",292,2.3,0.3,0.3,NA,NA,NA,NA,0.361727836017593,2.46538285144842,-0.522878745280338,-0.522878745280338
"162","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,7,"","LMZZ_G007",315,2.3,0.28,0.3,NA,NA,NA,NA,0.361727836017593,2.4983105537896,-0.552841968657781,-0.522878745280338
"163","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,7,"","LMZZ_G007",330,2.3,0.33,0.2,NA,NA,NA,NA,0.361727836017593,2.51851393987789,-0.481486060122112,-0.698970004336019
"164","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,8,"","LMZZ_G008",274,2.8,0.34,0.4,NA,NA,NA,NA,0.447158031342219,2.43775056282039,-0.468521082957745,-0.397940008672038
"165","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,8,"","LMZZ_G008",275,2.8,0.29,0.3,NA,NA,NA,NA,0.447158031342219,2.43933269383026,-0.537602002101044,-0.522878745280338
"166","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,8,"","LMZZ_G008",280,2.6,0.28,NA,NA,NA,NA,NA,0.414973347970818,2.44715803134222,-0.552841968657781,NA
"167","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,9,"","LMZZ_G009",312,2.6,0.27,0.7,NA,NA,NA,NA,0.414973347970818,2.49415459401844,-0.568636235841013,-0.154901959985743
"168","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,9,"","LMZZ_G009",421,2.8,0.21,0.2,NA,NA,NA,NA,0.447158031342219,2.62428209583567,-0.677780705266081,-0.698970004336019
"169","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,9,"","LMZZ_G009",394,2.8,0.26,0,NA,NA,NA,NA,0.447158031342219,2.59549622182557,-0.585026652029182,-Inf
"170","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,10,"","LMZZ_G010",370,2.2,0.39,0.5,NA,NA,NA,NA,0.342422680822206,2.56820172406699,-0.408935392973501,-0.301029995663981
"171","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,10,"","LMZZ_G010",355,2.3,0.39,0.3,NA,NA,NA,NA,0.361727836017593,2.55022835305509,-0.408935392973501,-0.522878745280338
"172","LMZZ","sample","G","","HIGH",2157,-119.772719,37.767781,10,"","LMZZ_G010",340,2.4,0.31,0.5,NA,NA,NA,NA,0.380211241711606,2.53147891704225,-0.508638306165727,-0.301029995663981
"173","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,1,"","CFZZ_G001",195,2.2,0.18,0.1,NA,NA,NA,NA,0.342422680822206,2.29003461136252,-0.744727494896694,-1
"174","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,1,"","CFZZ_G001",228,1.9,0.15,0.1,NA,NA,NA,NA,0.278753600952829,2.35793484700045,-0.823908740944319,-1
"175","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,1,"","CFZZ_G001",223,2.1,0.18,0,NA,NA,NA,NA,0.322219294733919,2.34830486304816,-0.744727494896694,-Inf
"176","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,2,"","CFZZ_G002",265,2.3,0.15,0.4,NA,NA,NA,NA,0.361727836017593,2.42324587393681,-0.823908740944319,-0.397940008672038
"177","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,2,"","CFZZ_G002",255,2.7,0.15,0.4,NA,NA,NA,NA,0.431363764158987,2.40654018043396,-0.823908740944319,-0.397940008672038
"178","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,2,"","CFZZ_G002",238,2.8,0.15,0.2,NA,NA,NA,NA,0.447158031342219,2.37657695705651,-0.823908740944319,-0.698970004336019
"179","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,3,"","CFZZ_G003",234,2.1,0.17,0.1,NA,NA,NA,NA,0.322219294733919,2.36921585741014,-0.769551078621726,-1
"180","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,3,"","CFZZ_G003",271,2.3,0.19,0.4,NA,NA,NA,NA,0.361727836017593,2.43296929087441,-0.721246399047171,-0.397940008672038
"181","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,3,"","CFZZ_G003",248,2.5,0.13,0.2,NA,NA,NA,NA,0.397940008672038,2.39445168082622,-0.886056647693163,-0.698970004336019
"182","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,4,"","CFZZ_G004",262,2.4,0.17,0.1,NA,NA,NA,NA,0.380211241711606,2.41830129131975,-0.769551078621726,-1
"183","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,4,"","CFZZ_G004",268,2.3,0.19,0.2,NA,NA,NA,NA,0.361727836017593,2.42813479402879,-0.721246399047171,-0.698970004336019
"184","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,4,"","CFZZ_G004",234,2.3,0.21,0.2,NA,NA,NA,NA,0.361727836017593,2.36921585741014,-0.677780705266081,-0.698970004336019
"185","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,5,"","CFZZ_G005",200,2.4,0.16,0.2,NA,NA,NA,NA,0.380211241711606,2.30102999566398,-0.795880017344075,-0.698970004336019
"186","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,5,"","CFZZ_G005",209,2.2,0.16,0.1,NA,NA,NA,NA,0.342422680822206,2.32014628611105,-0.795880017344075,-1
"187","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,5,"","CFZZ_G005",212,2.1,0.18,0.2,NA,NA,NA,NA,0.322219294733919,2.32633586092875,-0.744727494896694,-0.698970004336019
"188","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,6,"","CFZZ_G006",221,2.2,0.17,0.2,NA,NA,NA,NA,0.342422680822206,2.34439227368511,-0.769551078621726,-0.698970004336019
"189","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,6,"","CFZZ_G006",230,2,0.19,0.2,NA,NA,NA,NA,0.301029995663981,2.36172783601759,-0.721246399047171,-0.698970004336019
"190","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,6,"","CFZZ_G006",245,2.2,0.2,0.1,NA,NA,NA,NA,0.342422680822206,2.38916608436453,-0.698970004336019,-1
"191","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,7,"","CFZZ_G007",240,2.5,0.18,0.1,NA,NA,NA,NA,0.397940008672038,2.38021124171161,-0.744727494896694,-1
"192","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,7,"","CFZZ_G007",246,2.4,0.16,0.1,NA,NA,NA,NA,0.380211241711606,2.39093510710338,-0.795880017344075,-1
"193","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,7,"","CFZZ_G007",255,2.5,0.15,0,NA,NA,NA,NA,0.397940008672038,2.40654018043396,-0.823908740944319,-Inf
"194","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,8,"","CFZZ_G008",250,2.6,0.17,0.3,NA,NA,NA,NA,0.414973347970818,2.39794000867204,-0.769551078621726,-0.522878745280338
"195","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,8,"","CFZZ_G008",275,3,0.15,0.1,NA,NA,NA,NA,0.477121254719662,2.43933269383026,-0.823908740944319,-1
"196","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,8,"","CFZZ_G008",245,2.6,0.13,0,NA,NA,NA,NA,0.414973347970818,2.38916608436453,-0.886056647693163,-Inf
"197","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,9,"","CFZZ_G009",215,2.7,0.18,0.2,NA,NA,NA,NA,0.431363764158987,2.33243845991561,-0.744727494896694,-0.698970004336019
"198","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,9,"","CFZZ_G009",235,2.5,0.16,0.1,NA,NA,NA,NA,0.397940008672038,2.37106786227174,-0.795880017344075,-1
"199","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,9,"","CFZZ_G009",211,2.6,0.17,0.1,NA,NA,NA,NA,0.414973347970818,2.32428245529769,-0.769551078621726,-1
"200","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,10,"","CFZZ_G010",200,2.5,0.14,0.1,NA,NA,NA,NA,0.397940008672038,2.30102999566398,-0.853871964321762,-1
"201","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,10,"","CFZZ_G010",215,2.8,0.17,0.1,NA,NA,NA,NA,0.447158031342219,2.33243845991561,-0.769551078621726,-1
"202","CFZZ","sample","G","","HIGH",1901,-119.802952,37.755986,10,"","CFZZ_G010",235,2.5,0.16,NA,NA,NA,NA,NA,0.397940008672038,2.37106786227174,-0.795880017344075,NA
"203","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,1,"","HHBB_L001",530,NA,0.64,NA,NA,NA,NA,NA,NA,2.72427586960079,-0.193820026016113,NA
"204","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,1,"","HHBB_L001",540,NA,0.5,NA,NA,NA,NA,NA,NA,2.73239375982297,-0.301029995663981,NA
"205","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,1,"","HHBB_L001",570,NA,0.49,NA,NA,NA,NA,NA,NA,2.75587485567249,-0.309803919971486,NA
"206","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,2,"","HHBB_L002",332,NA,NA,NA,NA,NA,NA,NA,NA,2.52113808370404,NA,NA
"207","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,2,"","HHBB_L002",380,NA,NA,NA,NA,NA,NA,NA,NA,2.57978359661681,NA,NA
"208","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,2,"","HHBB_L002",325,NA,NA,NA,NA,NA,NA,NA,NA,2.51188336097887,NA,NA
"209","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,3,"","HHBB_L003",360,NA,NA,NA,NA,NA,NA,NA,NA,2.55630250076729,NA,NA
"210","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,3,"","HHBB_L003",380,NA,NA,NA,NA,NA,NA,NA,NA,2.57978359661681,NA,NA
"211","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,3,"","HHBB_L003",450,NA,NA,NA,NA,NA,NA,NA,NA,2.65321251377534,NA,NA
"212","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,4,"","HHBB_L004",435,NA,0.69,NA,NA,NA,NA,NA,NA,2.63848925695464,-0.161150909262745,NA
"213","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,4,"","HHBB_L004",390,NA,0.78,NA,NA,NA,NA,NA,NA,2.5910646070265,-0.10790539730952,NA
"214","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,4,"","HHBB_L004",392,NA,0.74,NA,NA,NA,NA,NA,NA,2.59328606702046,-0.130768280269024,NA
"215","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,5,"","HHBB_L005",420,NA,0.7,NA,NA,NA,NA,NA,NA,2.6232492903979,-0.154901959985743,NA
"216","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,5,"","HHBB_L005",452,NA,0.77,NA,NA,NA,NA,NA,NA,2.65513843481138,-0.113509274827518,NA
"217","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,5,"","HHBB_L005",420,NA,0.31,NA,NA,NA,NA,NA,NA,2.6232492903979,-0.508638306165727,NA
"218","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,6,"","HHBB_L006",386,NA,0.6,NA,NA,NA,NA,NA,NA,2.58658730467176,-0.221848749616356,NA
"219","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,6,"","HHBB_L006",400,NA,0.54,NA,NA,NA,NA,NA,NA,2.60205999132796,-0.267606240177031,NA
"220","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,6,"","HHBB_L006",340,NA,0.59,NA,NA,NA,NA,NA,NA,2.53147891704225,-0.229147988357856,NA
"221","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,7,"","HHBB_L007",306,NA,0.39,0.3,NA,NA,NA,NA,NA,2.48572142648158,-0.408935392973501,-0.522878745280338
"222","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,7,"","HHBB_L007",313,NA,0.37,NA,NA,NA,NA,NA,NA,2.49554433754645,-0.431798275933005,NA
"223","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,7,"","HHBB_L007",309,NA,0.58,NA,NA,NA,NA,NA,NA,2.48995847942483,-0.236572006437063,NA
"224","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,8,"","HHBB_L008",485,9.3,0.33,0.6,NA,NA,NA,NA,0.968482948553935,2.68574173860226,-0.481486060122112,-0.221848749616356
"225","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,8,"","HHBB_L008",524,5.1,0.41,NA,NA,NA,NA,NA,0.707570176097936,2.71933128698373,-0.387216143280265,NA
"226","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,8,"","HHBB_L008",505,4.4,0.39,NA,NA,NA,NA,NA,0.643452676486187,2.70329137811866,-0.408935392973501,NA
"227","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,9,"","HHBB_L009",437,5.6,0.39,0.7,NA,NA,NA,NA,0.7481880270062,2.64048143697042,-0.408935392973501,-0.154901959985743
"228","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,9,"","HHBB_L009",572,5,0.38,NA,NA,NA,NA,NA,0.698970004336019,2.75739602879302,-0.42021640338319,NA
"229","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,9,"","HHBB_L009",450,3.7,0.29,NA,NA,NA,NA,NA,0.568201724066995,2.65321251377534,-0.537602002101044,NA
"230","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,10,"","HHBB_L010",376,NA,0.27,NA,NA,NA,NA,NA,NA,2.57518784492766,-0.568636235841013,NA
"231","HHBB","sample","L","","LOW",1199,-119.778553,37.959056,10,"","HHBB_L010",363,NA,0.28,NA,NA,NA,NA,NA,NA,2.55990662503611,-0.552841968657781,NA
